825,258
232,441
986,218
36,21
998,269
158,165
1031,1065
210,616
604,426
914,983
539,552
979,772
117,761
1081,677
580,533
816,23
518,622
376,514
363,396
1055,114
973,147
395,709
475,937
164,502
580,286
932,493
537,934
599,23
925,140
393,643
420,982
574,447
463,953
538,203
452,313
279,391
869,99
192,277
364,252
908,521
1081,519
386,430
499,1047
968,761
561,747
341,654
83,935
583,69
912,60
771,84
981,525
52,815
740,435
863,576
191,756
132,739
482,879
166,949
854,623
441,148
741,756
667,459
72,921
86,969
19,1026
596,594
552,783
894,901
1054,227
991,913
760,508
205,207
779,605
119,53
604,305
1053,580
784,361
542,687
568,6
168,291
610,848
551,385
310,592
270,1058
579,270
607,33
139,962
423,642
1025,972
1008,275
651,302
475,198
697,1063
566,860
609,146
161,707
67,402
979,185
823,758
415,719
285,309
832,284
581,437
1006,71
711,796
811,952
58,757
51,860
871,955
344,628
446,281
63,189
39,892
865,1001
258,764
653,1066
258,605
982,494
338,410
286,432
647,1018
228,97
448,641
295,797
429,744
109,1065
638,982
1072,802
170,837
248,34
793,1031
688,959
396,406
1080,23
579,819
765,817
183,32
854,538
939,254
189,592
131,850
172,511
735,328
296,666
603,884
141,951
991,175
794,342
717,308
224,615
654,253
863,105
367,330
600,119
8,409
399,475
68,864
309,809
257,656
828,449
445,725
291,466
202,589
337,406
787,116
991,333
880,358
366,841
741,671
1050,807
807,998
806,790
616,510
296,51
448,621
36,536
13,636
817,1040
597,204
596,499
702,124
609,278
849,392
24,82
786,400
603,585
450,637
262,79
1071,175
393,1046
325,718
3,138
649,937
90,611
31,870
863,561
222,835
339,754
468,909
36,251
221,525
318,121
1076,803
900,510
529,200
1078,588
168,924
427,115
1063,61
1074,952
291,694
996,344
46,799
523,274
638,34
37,21
1008,952
878,748
110,669
317,301
81,88
855,580
765,47
856,193
933,8
445,62
887,68
575,437
520,4
221,736
518,773
691,285
840,1047
958,764
533,193
878,624
340,623
786,519
1002,330
590,282
196,687
726,1049
145,960
309,482
675,46
882,40
47,1061
834,654
689,494
621,187
707,906
342,272
715,745
89,274
838,959
68,70
277,422
72,995
792,641
543,1006
354,217
892,1023
408,803
447,653
780,963
606,25
477,508
324,394
806,1078
1059,163
234,1068
81,186
131,1012
245,617
745,248
98,372
836,810
109,1040
759,738
517,1062
446,302
118,482
256,570
41,549
426,841
160,678
993,898
401,321
925,555
971,964
292,95
539,341
800,528
160,124
1052,758
907,168
995,238
496,790
284,568
732,591
39,217
317,51
543,243
862,169
192,186
971,984
578,1050
34,294
399,1059
959,456
1073,850
691,96
894,924
86,327
878,830
985,490
647,407
638,1047
645,490
900,66
624,668
355,1046
454,195
359,1051
394,826
815,898
284,81
845,690
302,152
732,26
195,590
74,651
341,929
370,519
387,843
611,15
337,309
926,280
104,422
985,823
995,287
133,348
228,287
535,57
792,1049
167,118
817,354
282,783
330,674
2,568
7,689
493,1078
719,275
269,989
776,52
986,1073
273,652
705,1001
793,1045
120,264
883,459
366,474
576,183
1001,811
155,199
918,745
838,334
33,929
742,491
526,1027
268,548
1051,257
431,171
927,854
904,626
764,393
903,1076
754,818
500,635
1004,19
240,500
649,995
13,549
667,400
152,507
732,759
793,413
824,721
1057,379
407,635
881,946
225,721
858,704
74,301
380,539
612,816
571,732
74,814
1019,650
1063,723
621,180
885,531
307,38
36,4
1066,124
265,820
119,74
729,5
1081,25
418,863
111,386
886,1028
723,564
779,125
434,385
711,11
506,720
859,635
668,574
377,1025
485,358
297,238
329,619
352,176
969,455
890,320
73,699
540,665
689,664
91,1072
673,512
392,962
560,388
143,322
728,90
725,187
118,852
737,43
945,746
392,1032
254,257
553,930
802,179
885,572
1056,797
19,798
8,396
528,677
827,1061
376,579
943,457
859,768
923,787
60,578
1049,236
68,878
737,572
731,788
660,573
634,47
304,1011
1062,775
132,719
992,577
51,266
440,471
907,669
702,596
424,192
174,440
494,247
1058,300
856,271
246,265
263,363
797,449
280,84
64,613
776,184
877,684
1069,334
375,951
224,795
217,38
162,868
146,1049
192,702
397,926
360,219
432,716
348,286
411,120
748,797
340,997
510,260
590,607
253,1045
864,636
474,82
642,441
1013,179
437,805
350,622
691,940
1050,32
1026,159
485,49
401,944
1072,287
115,12
315,557
799,256
1066,882
1050,1035
119,319
317,189
515,289
823,808
236,1052
898,138
310,504
874,795
120,65
885,803
106,337
784,47
351,948
916,476
418,764
220,633
971,936
1034,1008
133,435
899,345
177,74
526,788
684,594
529,285
349,964
875,880
623,387
830,964
456,954
310,1052
278,980
891,356
346,586
200,926
685,489
686,929
876,168
867,891
1035,321
270,941
215,89
749,706
797,948
851,128
545,291
1004,871
123,184
676,1060
668,86
1014,97
849,157
78,326
431,668
931,37
15,152
360,374
860,254
597,481
174,700
264,453
151,241
6,358
545,828
266,434
922,132
707,483
663,827
465,574
40,321
346,789
921,454
91,1037
322,430
594,252
934,285
311,935
1037,809
198,1017
541,723
597,948
295,269
471,785
570,955
553,420
596,766
593,925
203,219
748,37
845,177
328,673
321,822
1011,892
674,287
989,610
628,564
208,1054
760,994
874,353
230,757
600,94
444,645
568,1056
659,623
577,192
635,649
439,714
1069,972
701,278
381,779
497,35
616,1015
821,850
289,745
958,721
625,21
696,678
599,468
747,48
827,468
566,296
1025,730
838,66
934,151
1045,646
731,953
310,607
1054,799
157,397
1078,124
840,765
177,651
1024,1037
545,71
124,140
642,886
1034,466
626,863
552,241
1058,267
145,694
1049,930
538,886
238,149
1050,289
488,813
883,32
398,475
934,88
941,458
374,690
1001,848
441,768
113,88
909,24
731,703
1070,527
310,862
300,603
320,5
703,556
467,879
95,843
167,982
654,525
1035,1027
656,97
713,461
1065,548
575,170
372,285
1046,130
268,101
482,677
661,203
508,557
1005,989
785,787
949,251
899,810
988,169
772,429
1009,778
823,816
240,872
535,439
71,10
723,4
698,1046
863,995
226,813
507,732
85,384
136,806
904,954
483,779
799,919
658,943
207,397
113,254
551,338
350,834
288,735
883,732
351,851
1049,811
472,1041
371,959
410,371
635,118
572,885
538,29
284,836
67,887
500,464
782,390
108,849
670,506
651,280
912,409
411,499
474,978
630,607
967,855
357,1050
135,406
463,636
894,664
343,9
125,1023
288,366
1021,160
1041,706
683,957
84,170
462,773
530,396
429,196
324,916
347,747
641,1029
333,267
433,543
452,1037
290,424
953,873
450,752
657,478
353,852
1040,228
395,202
376,462
203,355
876,161
314,109
516,116
1069,570
706,271
731,830
191,558
841,492
189,546
536,809
271,835
928,393
293,680
157,313
41,557
566,871
103,366
224,313
703,869
282,379
249,29
457,756
352,790
655,687
438,895
792,378
743,307
324,675
274,30
50,841
10,615
443,809
995,37
632,998
63,647
719,215
79,759
251,1074
26,872
132,149
244,714
456,39
118,471
37,514
1006,849
251,869
691,418
56,470
781,119
1023,443
947,970
187,361
639,1019
594,751
178,91
675,752
909,58
189,776
271,803
371,689
36,541
854,610
1038,910
360,411
140,868
733,911
466,837
99,684
874,116
729,374
280,994
68,586
791,496
839,579
105,1038
694,755
92,1060
784,873
842,37
1042,155
315,376
349,348
673,600
961,822
983,852
471,915
15,299
439,732
247,1029
683,1025
111,1049
564,445
634,1080
449,13
302,684
355,640
105,831
815,911
268,160
181,687
592,627
629,298
755,895
344,336
847,682
284,422
300,979
597,147
375,98
116,965
1034,794
659,631
519,92
1003,808
322,995
626,1031
1046,579
705,1025
998,1048
151,888
194,456
217,623
366,391
146,165
796,580
91,20
212,909
337,583
844,348
629,81
570,443
960,284
417,102
395,674
386,820
506,214
752,1020
317,194
906,606
511,717
578,555
176,895
835,583
493,867
280,840
13,875
1001,153
223,565
502,500
450,29
706,845
506,158
381,3
861,545
526,415
290,423
602,993
157,326
61,88
738,760
376,398
755,538
17,1004
762,907
249,184
986,157
1007,932
229,218
264,127
684,497
1002,297
1031,759
1048,55
201,719
220,96
885,126
547,585
1060,994
983,438
778,684
392,327
134,152
513,995
643,889
938,156
593,602
482,801
916,376
242,1022
399,354
549,267
387,189
513,5
714,1053
666,179
121,239
459,123
657,792
959,691
640,337
374,746
758,661
543,1076
454,687
279,776
968,854
804,1040
940,779
737,1045
607,1061
612,1041
656,973
270,928
27,865
374,242
545,149
864,458
122,521
103,311
7,503
928,564
14,762
1001,943
630,889
248,113
1038,647
636,160
422,637
887,609
328,604
352,674
538,432
583,259
699,1036
720,308
684,622
1016,425
899,499
71,879
719,339
752,402
224,279
424,77
446,814
257,604
768,833
892,532
349,997
22,915
163,510
268,249
743,91
65,651
847,37
869,136
158,377
847,590
752,411
317,690
228,126
954,970
956,564
752,929
656,3
891,426
439,244
1079,51
254,798
175,800
672,745
173,310
1049,567
833,296
856,864
175,688
764,16
970,1057
55,679
679,213
422,625
82,141
28,748
292,257
722,999
437,922
1041,140
661,670
1002,597
377,380
1077,205
605,517
497,3
771,1045
1063,836
1069,707
360,391
153,336
777,943
954,840
410,906
1028,503
585,555
584,283
447,440
511,313
646,738
26,805
784,340
450,729
862,111
498,90
997,571
574,787
576,276
994,560
860,957
451,11
422,694
721,1063
1007,425
320,570
388,239
774,475
377,251
818,788
702,18
334,980
918,629
994,530
519,172
347,703
638,218
390,569
595,680
9,658
206,346
468,878
423,445
557,1068
281,815
247,322
432,1074
800,839
1072,181
834,65
169,1035
91,642
1004,409
661,797
913,97
697,1081
132,956
667,941
939,140
132,927
231,1058
986,555
732,319
345,475
249,213
590,31
58,672
138,350
272,946
656,700
83,364
1034,121
442,1039
859,781
1007,125
674,401
125,517
150,858
148,899
933,370
983,590
353,153
183,639
404,80
476,1053
885,908
1046,509
285,849
268,743
531,152
248,349
442,18
864,783
806,702
807,986
967,185
876,598
920,477
191,548
135,740
988,272
624,292
202,1005
77,176
188,500
812,871
313,163
41,371
785,569
827,1008
771,527
385,76
707,274
406,435
737,24
386,202
949,5
577,992
603,957
756,247
435,584
327,335
1064,144
359,979
414,34
678,492
506,610
137,909
387,1003
378,780
150,275
695,620
834,364
748,662
973,849
459,867
363,139
302,441
35,558
855,1018
836,439
56,136
203,850
502,1009
750,755
5,606
292,544
361,562
687,899
588,241
1065,393
910,910
172,283
521,775
207,827
510,317
259,75
706,205
892,805
295,615
577,710
398,1005
527,26
875,308
573,406
845,12
757,293
921,690
72,948
339,735
789,1060
1047,928
1031,358
725,450
16,13
90,802
619,762
577,530
1015,55
1055,316
693,141
955,1062
275,584
676,1022
239,791
208,494
552,529
730,180
856,227
940,275
487,131
194,209
691,268
28,457
425,358
737,39
63,355
946,95
161,149
922,24
998,728
276,577
80,1022
864,42
815,988
148,557
86,1079
485,925
594,996
18,1064
709,273
495,100
573,154
351,363
420,957
558,1071
854,825
469,685
486,106
304,189
116,7
81,358
133,191
610,614
678,597
754,418
310,345
810,367
1075,146
669,85
695,656
236,47
827,64
101,387
870,189
865,14
201,589
940,1033
364,901
529,816
467,220
809,929
140,505
250,490
302,248
313,165
848,19
857,956
1044,1027
811,1072
1075,796
723,458
698,869
479,883
714,414
485,117
812,445
428,709
463,780
175,648
161,593
750,169
157,224
1038,903
987,1072
762,163
38,680
138,1070
872,960
569,228
358,483
856,676
600,348
477,616
524,346
343,968
605,390
673,221
1034,877
1011,689
1032,276
272,548
352,235
753,708
662,73
162,565
789,166
9,17
634,182
133,799
148,450
279,443
621,666
85,875
400,608
281,1030
470,272
792,883
85,755
215,272
915,570
900,11
226,69
2,1070
967,550
1060,133
902,159
550,301
635,385
918,194
246,269
50,647
468,191
750,1054
868,905
852,383
256,594
588,546
455,513
700,959
976,745
1070,356
572,485
133,1049
308,617
475,236
839,747
762,607
760,681
757,111
667,354
775,17
296,489
876,667
709,441
166,242
366,411
647,628
302,156
556,892
236,289
606,920
136,62
122,855
1070,206
18,272
1074,932
288,933
381,456
932,592
306,251
589,299
45,541
42,896
346,927
317,871
852,20
429,174
838,937
5,189
65,477
1073,55
1063,440
159,576
892,452
877,955
717,929
1054,995
35,373
729,629
126,280
418,991
892,868
446,1024
702,279
324,1039
153,23
1012,986
132,450
1070,1006
894,255
45,817
504,307
373,426
624,905
371,626
574,525
290,657
754,358
388,8
663,545
45,424
448,708
58,999
653,58
629,956
741,674
186,70
883,441
550,554
919,255
326,117
705,260
603,51
823,640
163,47
47,438
836,654
724,55
800,90
234,397
532,183
322,373
413,41
956,621
297,695
386,692
732,130
1058,1074
43,297
198,377
291,110
417,522
761,907
277,253
321,1012
749,624
16,302
205,431
718,806
859,103
843,767
813,866
282,560
775,993
449,757
290,541
509,598
1,333
452,897
574,713
1022,957
554,154
613,948
73,1022
77,285
1060,906
283,699
426,777
1042,701
1058,725
738,678
836,773
137,548
294,498
49,583
162,510
653,361
219,661
791,989
293,213
688,976
259,812
174,509
791,432
316,399
520,664
512,397
316,967
81,938
306,136
980,357
309,893
871,10
832,804
1007,724
48,743
291,10
381,521
929,23
15,785
518,340
650,566
1026,353
138,62
989,352
155,294
868,756
872,85
203,712
670,678
394,723
424,1077
1071,693
71,924
1021,844
590,766
246,827
653,36
521,915
533,229
279,906
120,2
9,25
259,625
1074,141
408,105
645,939
196,988
1068,969
26,873
953,422
1002,661
187,518
797,988
545,1031
710,952
964,540
969,488
20,867
315,411
725,452
739,76
914,962
607,29
820,870
958,598
853,647
370,210
970,1007
1060,235
381,1036
147,536
252,663
231,60
466,904
779,788
1025,139
517,491
32,344
274,951
155,502
751,898
552,738
885,232
386,275
37,227
493,400
690,681
249,78
240,622
544,509
244,787
924,194
146,1046
761,271
107,537
898,290
556,708
217,241
131,1080
958,1074
411,472
782,1061
315,101
1028,151
907,545
992,242
766,400
513,264
420,42
534,850
1034,784
217,496
874,498
236,266
1000,448
168,186
780,32
288,860
34,710
120,60
270,528
650,276
562,369
682,975
897,621
264,892
835,70
67,703
66,232
1006,866
1021,801
189,490
885,61
171,663
658,62
344,124
256,99
791,321
848,248
116,625
569,344
959,354
217,305
573,659
651,469
896,426
616,1018
394,330
10,77
311,640
956,130
573,313
942,11
334,1003
1070,670
262,231
301,879
291,635
89,956
341,600
768,27
188,173
268,557
216,35
393,423
85,705
884,527
109,340
272,958
180,253
707,122
513,831
552,60
151,979
789,88
267,312
684,1024
880,297
656,1034
1044,892
29,679
553,243
796,894
193,981
354,222
157,820
1011,738
1068,867
824,752
334,511
591,880
894,715
881,932
646,1044
1018,564
1009,700
899,978
918,442
946,748
136,723
860,67
423,523
570,709
217,206
19,965
564,897
778,312
570,672
912,581
990,526
385,882
311,202
509,366
942,857
649,826
355,1043
263,11
975,699
587,166
276,1004
1056,1037
872,1000
1017,897
663,572
347,2
63,42
491,224
584,935
1025,317
582,120
248,376
1021,273
750,963
275,508
498,541
249,512
463,569
425,68
796,270
417,289
3,772
1056,492
93,371
1070,272
1065,389
201,718
908,869
544,560
1018,660
534,207
845,159
611,622
666,1042
591,678
222,972
651,751
95,414
998,408
811,911
937,743
975,348
154,979
576,345
172,707
315,368
651,992
573,234
1063,526
77,8
328,160
827,125
2,738
1034,137
733,511
521,605
603,1023
947,63
882,107
52,630
984,88
613,677
994,549
246,551
231,757
665,450
297,397
463,671
897,562
425,915
753,121
145,190
18,285
994,971
1027,1079
378,721
848,625
879,246
417,402
41,960
579,461
518,345
722,675
220,1026
142,466
459,367
605,585
589,1011
11,678
959,967
1061,1022
829,1035
561,414
307,4
499,532
158,352
486,539
1029,88
1038,673
900,845
116,731
304,641
149,899
272,852
720,387
7,418
620,673
607,157
631,1014
416,1007
745,240
132,116
134,613
195,274
1013,705
458,190
291,936
1013,283
720,503
731,306
34,989
240,940
285,924
354,963
434,690
494,1028
517,703
827,456
474,1040
992,365
45,250
715,167
539,915
602,181
892,101
720,940
647,1049
1000,241
423,506
635,602
923,103
497,950
296,112
823,1021
417,670
1042,855
3,1025
305,1010
205,180
735,735
775,329
470,412
392,611
276,16
942,207
443,334
736,406
186,290
164,669
657,586
968,968
754,1025
1067,402
197,805
415,1009
77,164
528,746
433,413
771,624
170,570
150,436
759,76
317,180
826,1022
839,617
742,675
666,107
265,5
1081,366
370,781
607,357
80,876
208,942
497,924
755,740
968,703
121,703
803,618
577,602
10,749
549,775
995,750
103,1035
629,9
1024,591
1010,1046
712,846
105,1061
769,485
926,509
76,451
674,594
436,577
394,615
71,556
817,614
854,957
169,987
601,400
270,1009
127,853
351,565
401,453
593,454
403,497
78,290
30,109
1080,502
643,137
609,611
965,455
1057,745
468,625
612,532
756,170
1020,673
477,375
766,942
892,258
848,99
22,832
58,231
975,1078
587,688
1016,904
781,707
925,913
763,1023
147,213
1032,524
489,931
696,1068
1029,741
246,308
739,516
860,345
505,617
58,1072
155,14
413,762
938,882
395,956
491,450
14,811
913,393
970,867
268,288
260,197
949,173
393,859
38,159
81,230
724,753
305,914
298,247
228,542
494,687
233,367
622,789
1067,150
8,505
835,226
703,164
240,925
1068,630
239,1022
313,562
35,618
361,453
176,159
30,642
151,45
487,874
966,10
940,424
43,770
615,565
665,807
899,116
631,704
419,533
547,144
1025,226
924,7
343,881
141,994
1026,14
349,665
427,77
994,213
285,657
1066,597
111,1072
689,961
373,1003
241,764
68,643
251,878
906,1009
95,690
378,289
670,591
753,640
1018,356
976,676
344,299
824,199
645,880
984,252
884,541
615,169
122,930
43,840
263,6
175,102
782,125
824,417
30,810
303,745
866,476
683,751
169,228
799,931
706,412
640,900
249,123
255,1031
838,815
345,1031
1002,482
557,225
952,779
385,326
260,514
512,720
392,124
309,357
285,704
189,868
623,398
1069,600
896,756
310,701
253,364
499,230
546,319
763,971
257,416
959,794
688,740
87,661
308,886
595,702
469,425
201,412
578,310
313,446
752,256
18,876
446,516
867,1020
722,1052
53,795
619,266
1046,876
831,934
446,293
1061,619
486,355
624,837
36,155
229,469
766,340
612,497
825,484
356,864
419,651
852,5
161,51
429,513
749,382
45,631
244,755
926,15
986,575
417,903
186,351
580,1027
234,701
592,539
946,832
794,472
778,782
766,606
446,461
285,992
287,569
550,47
521,323
546,203
634,150
545,427
222,474
963,254
962,279
704,762
1017,675
191,686
4,1070
343,250
87,73
282,912
682,1001
353,46
955,171
764,848
46,265
308,866
750,207
737,1046
868,1069
468,687
610,485
212,529
300,642
240,128
748,529
183,269
602,786
866,761
606,546
1068,416
462,318
854,569
373,352
597,306
187,144
828,958
271,851
1080,147
923,588
355,28
56,1075
524,675
768,764
1022,512
1066,356
203,68
1079,210
29,759
862,711
510,950
493,301
169,456
599,37
290,990
545,570
722,210
1021,1018
863,524
539,577
238,944
313,48
876,325
51,1056
456,80
239,542
764,1002
589,884
665,179
181,336
914,423
236,5
125,163
686,179
703,191
376,923
869,199
147,1042
772,735
71,925
745,1025
251,561
204,572
162,85
152,757
48,414
565,1003
613,184
31,668
967,661
400,965
369,903
769,454
497,432
141,634
941,484
727,913
778,916
950,248
416,486
248,755
9,566
2,246
328,886
791,10
376,848
430,226
467,1061
183,564
61,579
814,443
892,866
354,60
447,955
380,339
149,118
902,861
3,442
775,382
940,656
406,924
395,590
402,977
1025,1041
665,663
906,2
31,17
459,718
331,772
414,625
902,437
796,152
935,438
787,439
323,910
1010,577
505,110
391,401
854,798
831,862
690,507
154,788
489,340
619,774
848,441
1032,921
1015,355
329,269
659,878
964,862
79,816
397,560
148,939
356,479
522,634
898,483
1078,1024
168,707
390,73
857,683
342,455
812,629
107,264
679,625
389,474
641,511
956,79
878,331
804,153
544,454
353,144
95,851
790,122
930,928
576,947
742,303
865,168
44,457
924,32
652,783
584,880
715,128
438,368
796,1040
282,588
173,143
759,569
195,354
648,620
368,932
552,947
1070,312
890,409
166,12
1061,1006
967,450
935,149
876,200
94,282
11,412
433,570
941,473
333,2
821,21
612,868
493,49
71,1019
838,1058
215,969
313,154
255,818
73,765
1008,631
290,87
723,662
36,252
1020,867
64,711
188,476
702,492
414,560
1074,145
274,1061
738,1026
864,147
111,887
99,58
1007,774
766,378
598,302
194,832
394,384
705,297
559,765
124,104
530,349
512,373
1030,232
49,376
1021,470
739,306
491,697
535,479
587,871
115,872
419,597
122,839
152,675
240,914
827,19
830,565
585,183
1017,990
763,138
578,215
952,537
859,261
564,85
184,83
246,695
270,406
107,455
462,978
1048,637
947,174
260,731
382,247
501,741
466,11
412,243
891,810
821,821
78,303
385,130
580,59
896,656
12,803
406,396
921,376
29,684
159,682
954,198
519,857
665,192
843,396
558,453
767,504
260,998
445,303
798,406
718,852
704,370
387,461
1032,466
555,625
647,961
72,673
566,527
390,991
120,478
115,631
821,236
243,430
428,711
615,737
32,88
1034,730
400,478
956,1035
325,478
168,534
1027,840
256,702
306,402
172,612
685,760
864,866
908,480
506,901
1055,442
249,634
776,323
608,463
677,965
948,490
950,381
845,514
673,273
737,1003
97,232
121,290
373,182
1070,169
236,213
359,216
788,981
696,893
84,822
972,401
367,747
562,753
645,957
889,1014
677,610
607,419
164,101
553,816
6,1059
626,396
1074,1078
262,354
554,768
201,674
772,712
608,332
764,334
902,208
292,796
263,1012
308,590
169,11
733,119
615,431
476,213
845,31
36,570
629,371
624,253
313,738
398,800
886,75
354,800
63,95
156,269
1052,690
136,1072
273,33
267,529
341,693
912,864
1073,85
909,513
743,750
1044,572
838,698
3,897
550,833
344,2
334,735
993,63
880,503
333,144
168,415
286,678
162,17
134,665
910,151
259,427
783,220
153,131
514,46
431,170
267,961
660,1010
115,363
699,830
502,513
1065,211
678,205
727,51
736,67
686,342
442,593
600,928
10,30
967,115
1039,596
218,741
902,873
691,1054
330,970
604,641
637,636
81,540
969,694
82,332
836,1019
312,457
1024,376
785,369
872,595
996,63
679,921
147,71
978,120
1030,860
924,652
1022,109
34,581
827,1043
425,35
298,761
553,438
235,255
120,174
275,558
463,432
600,275
414,702
817,905
803,879
351,746
117,685
469,795
885,967
490,155
883,593
43,379
512,57
858,280
227,898
481,441
382,202
860,323
542,397
168,499
19,680
696,1081
277,1050
1044,1079
357,1071
264,1015
88,977
933,1001
882,1047
939,49
698,927
898,513
760,266
752,682
675,968
999,586
737,424
3,487
788,764
689,1077
779,640
846,10
881,44
519,185
751,369
1057,184
288,993
990,1046
983,829
730,465
184,649
389,222
628,844
1024,926
927,959
551,350
26,683
982,632
590,945
403,298
694,537
456,566
450,241
947,957
233,895
540,159
867,158
245,249
555,546
589,606
605,22
904,978
744,827
854,904
333,503
625,596
441,638
811,974
1011,288
1043,164
59,577
674,70
781,764
862,893
245,317
70,154
783,565
99,127
728,428
804,22
154,340
274,122
711,561
75,464
1060,336
880,649
670,172
228,772
438,177
470,589
534,152
302,858
819,414
915,410
695,221
1056,393
40,427
545,696
275,860
102,890
255,830
836,236
123,1040
318,759
284,245
500,282
439,730
692,120
252,1020
248,611
510,210
1036,808
827,949
623,721
209,973
671,324
542,467
1000,181
591,945
1072,1
1006,638
724,355
244,1040
419,538
717,464
954,877
650,855
369,53
885,7
813,666
800,490
166,457
882,546
513,963
696,519
283,442
337,591
368,649
813,813
19,517
436,759
547,615
660,354
398,309
127,202
370,1034
628,746
755,717
325,633
842,291
101,975
180,441
172,440
732,173
467,660
105,570
389,756
188,1058
732,478
441,777
168,604
556,98
27,969
208,836
23,189
973,1075
57,232
481,578
26,792
227,870
90,678
867,585
124,842
811,1008
688,101
258,440
388,774
491,1001
200,924
1005,794
279,1046
188,845
51,171
53,52
986,806
350,983
264,120
38,832
1072,485
782,234
907,219
71,416
1027,912
524,345
856,423
735,845
893,188
976,995
1048,1080
820,305
874,157
220,113
22,634
817,800
421,845
239,351
971,307
138,698
332,696
829,51
115,524
601,736
608,635
956,228
81,110
793,722
153,335
182,394
889,96
144,324
383,847
894,180
789,886
852,662
801,994
274,598
928,64
70,347
669,1049
471,476
241,164
70,30
628,1021
305,155
964,535
126,97
922,94
681,759
163,596
876,729
360,941
385,909
955,621
255,396
862,616
785,1049
576,92
819,527
214,434
553,657
94,231
276,799
441,453
669,867
406,154
303,523
162,879
9,826
166,207
471,337
904,395
274,512
